/Users/anitha/Desktop/Arterys/final_data/dicoms/SCD0000401/27.dcm,/Users/anitha/Desktop/Arterys/final_data/contourfiles/SC-HF-I-5/i-contours/IM-0001-0027-icontour-manual.txt
/Users/anitha/Desktop/Arterys/final_data/dicoms/SCD0000401/40.dcm,/Users/anitha/Desktop/Arterys/final_data/contourfiles/SC-HF-I-5/i-contours/IM-0001-0040-icontour-manual.txt
/Users/anitha/Desktop/Arterys/final_data/dicoms/SCD0000401/47.dcm,/Users/anitha/Desktop/Arterys/final_data/contourfiles/SC-HF-I-5/i-contours/IM-0001-0047-icontour-manual.txt
/Users/anitha/Desktop/Arterys/final_data/dicoms/SCD0000401/60.dcm,/Users/anitha/Desktop/Arterys/final_data/contourfiles/SC-HF-I-5/i-contours/IM-0001-0060-icontour-manual.txt
/Users/anitha/Desktop/Arterys/final_data/dicoms/SCD0000401/67.dcm,/Users/anitha/Desktop/Arterys/final_data/contourfiles/SC-HF-I-5/i-contours/IM-0001-0067-icontour-manual.txt
/Users/anitha/Desktop/Arterys/final_data/dicoms/SCD0000401/80.dcm,/Users/anitha/Desktop/Arterys/final_data/contourfiles/SC-HF-I-5/i-contours/IM-0001-0080-icontour-manual.txt
/Users/anitha/Desktop/Arterys/final_data/dicoms/SCD0000401/87.dcm,/Users/anitha/Desktop/Arterys/final_data/contourfiles/SC-HF-I-5/i-contours/IM-0001-0087-icontour-manual.txt
/Users/anitha/Desktop/Arterys/final_data/dicoms/SCD0000401/100.dcm,/Users/anitha/Desktop/Arterys/final_data/contourfiles/SC-HF-I-5/i-contours/IM-0001-0100-icontour-manual.txt
/Users/anitha/Desktop/Arterys/final_data/dicoms/SCD0000401/107.dcm,/Users/anitha/Desktop/Arterys/final_data/contourfiles/SC-HF-I-5/i-contours/IM-0001-0107-icontour-manual.txt
/Users/anitha/Desktop/Arterys/final_data/dicoms/SCD0000401/120.dcm,/Users/anitha/Desktop/Arterys/final_data/contourfiles/SC-HF-I-5/i-contours/IM-0001-0120-icontour-manual.txt
/Users/anitha/Desktop/Arterys/final_data/dicoms/SCD0000401/127.dcm,/Users/anitha/Desktop/Arterys/final_data/contourfiles/SC-HF-I-5/i-contours/IM-0001-0127-icontour-manual.txt
/Users/anitha/Desktop/Arterys/final_data/dicoms/SCD0000401/140.dcm,/Users/anitha/Desktop/Arterys/final_data/contourfiles/SC-HF-I-5/i-contours/IM-0001-0140-icontour-manual.txt
/Users/anitha/Desktop/Arterys/final_data/dicoms/SCD0000401/147.dcm,/Users/anitha/Desktop/Arterys/final_data/contourfiles/SC-HF-I-5/i-contours/IM-0001-0147-icontour-manual.txt
/Users/anitha/Desktop/Arterys/final_data/dicoms/SCD0000401/160.dcm,/Users/anitha/Desktop/Arterys/final_data/contourfiles/SC-HF-I-5/i-contours/IM-0001-0160-icontour-manual.txt
/Users/anitha/Desktop/Arterys/final_data/dicoms/SCD0000401/167.dcm,/Users/anitha/Desktop/Arterys/final_data/contourfiles/SC-HF-I-5/i-contours/IM-0001-0167-icontour-manual.txt
/Users/anitha/Desktop/Arterys/final_data/dicoms/SCD0000401/180.dcm,/Users/anitha/Desktop/Arterys/final_data/contourfiles/SC-HF-I-5/i-contours/IM-0001-0180-icontour-manual.txt
/Users/anitha/Desktop/Arterys/final_data/dicoms/SCD0000401/187.dcm,/Users/anitha/Desktop/Arterys/final_data/contourfiles/SC-HF-I-5/i-contours/IM-0001-0187-icontour-manual.txt
/Users/anitha/Desktop/Arterys/final_data/dicoms/SCD0000401/200.dcm,/Users/anitha/Desktop/Arterys/final_data/contourfiles/SC-HF-I-5/i-contours/IM-0001-0200-icontour-manual.txt
