/Users/anitha/Desktop/Arterys/final_data/dicoms/SCD0000501/9.dcm,/Users/anitha/Desktop/Arterys/final_data/contourfiles/SC-HF-I-6/i-contours/IM-0001-0009-icontour-manual.txt
/Users/anitha/Desktop/Arterys/final_data/dicoms/SCD0000501/19.dcm,/Users/anitha/Desktop/Arterys/final_data/contourfiles/SC-HF-I-6/i-contours/IM-0001-0019-icontour-manual.txt
/Users/anitha/Desktop/Arterys/final_data/dicoms/SCD0000501/29.dcm,/Users/anitha/Desktop/Arterys/final_data/contourfiles/SC-HF-I-6/i-contours/IM-0001-0029-icontour-manual.txt
/Users/anitha/Desktop/Arterys/final_data/dicoms/SCD0000501/39.dcm,/Users/anitha/Desktop/Arterys/final_data/contourfiles/SC-HF-I-6/i-contours/IM-0001-0039-icontour-manual.txt
/Users/anitha/Desktop/Arterys/final_data/dicoms/SCD0000501/49.dcm,/Users/anitha/Desktop/Arterys/final_data/contourfiles/SC-HF-I-6/i-contours/IM-0001-0049-icontour-manual.txt
/Users/anitha/Desktop/Arterys/final_data/dicoms/SCD0000501/59.dcm,/Users/anitha/Desktop/Arterys/final_data/contourfiles/SC-HF-I-6/i-contours/IM-0001-0059-icontour-manual.txt
/Users/anitha/Desktop/Arterys/final_data/dicoms/SCD0000501/69.dcm,/Users/anitha/Desktop/Arterys/final_data/contourfiles/SC-HF-I-6/i-contours/IM-0001-0069-icontour-manual.txt
/Users/anitha/Desktop/Arterys/final_data/dicoms/SCD0000501/79.dcm,/Users/anitha/Desktop/Arterys/final_data/contourfiles/SC-HF-I-6/i-contours/IM-0001-0079-icontour-manual.txt
/Users/anitha/Desktop/Arterys/final_data/dicoms/SCD0000501/89.dcm,/Users/anitha/Desktop/Arterys/final_data/contourfiles/SC-HF-I-6/i-contours/IM-0001-0089-icontour-manual.txt
/Users/anitha/Desktop/Arterys/final_data/dicoms/SCD0000501/99.dcm,/Users/anitha/Desktop/Arterys/final_data/contourfiles/SC-HF-I-6/i-contours/IM-0001-0099-icontour-manual.txt
/Users/anitha/Desktop/Arterys/final_data/dicoms/SCD0000501/109.dcm,/Users/anitha/Desktop/Arterys/final_data/contourfiles/SC-HF-I-6/i-contours/IM-0001-0109-icontour-manual.txt
/Users/anitha/Desktop/Arterys/final_data/dicoms/SCD0000501/119.dcm,/Users/anitha/Desktop/Arterys/final_data/contourfiles/SC-HF-I-6/i-contours/IM-0001-0119-icontour-manual.txt
/Users/anitha/Desktop/Arterys/final_data/dicoms/SCD0000501/129.dcm,/Users/anitha/Desktop/Arterys/final_data/contourfiles/SC-HF-I-6/i-contours/IM-0001-0129-icontour-manual.txt
/Users/anitha/Desktop/Arterys/final_data/dicoms/SCD0000501/139.dcm,/Users/anitha/Desktop/Arterys/final_data/contourfiles/SC-HF-I-6/i-contours/IM-0001-0139-icontour-manual.txt
/Users/anitha/Desktop/Arterys/final_data/dicoms/SCD0000501/149.dcm,/Users/anitha/Desktop/Arterys/final_data/contourfiles/SC-HF-I-6/i-contours/IM-0001-0149-icontour-manual.txt
/Users/anitha/Desktop/Arterys/final_data/dicoms/SCD0000501/159.dcm,/Users/anitha/Desktop/Arterys/final_data/contourfiles/SC-HF-I-6/i-contours/IM-0001-0159-icontour-manual.txt
/Users/anitha/Desktop/Arterys/final_data/dicoms/SCD0000501/169.dcm,/Users/anitha/Desktop/Arterys/final_data/contourfiles/SC-HF-I-6/i-contours/IM-0001-0169-icontour-manual.txt
/Users/anitha/Desktop/Arterys/final_data/dicoms/SCD0000501/179.dcm,/Users/anitha/Desktop/Arterys/final_data/contourfiles/SC-HF-I-6/i-contours/IM-0001-0179-icontour-manual.txt
/Users/anitha/Desktop/Arterys/final_data/dicoms/SCD0000501/189.dcm,/Users/anitha/Desktop/Arterys/final_data/contourfiles/SC-HF-I-6/i-contours/IM-0001-0189-icontour-manual.txt
/Users/anitha/Desktop/Arterys/final_data/dicoms/SCD0000501/199.dcm,/Users/anitha/Desktop/Arterys/final_data/contourfiles/SC-HF-I-6/i-contours/IM-0001-0199-icontour-manual.txt
/Users/anitha/Desktop/Arterys/final_data/dicoms/SCD0000501/209.dcm,/Users/anitha/Desktop/Arterys/final_data/contourfiles/SC-HF-I-6/i-contours/IM-0001-0209-icontour-manual.txt
/Users/anitha/Desktop/Arterys/final_data/dicoms/SCD0000501/219.dcm,/Users/anitha/Desktop/Arterys/final_data/contourfiles/SC-HF-I-6/i-contours/IM-0001-0219-icontour-manual.txt
